file,class,line_comments,block_comments,comment_lines,total_comments
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsProductFullReductionDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsProductFullReductionDao.java,PmsProductFullReductionDao,0,1,3,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsProductFullReductionDao.java,com.macro.mall.dao.PmsProductFullReductionDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsProductLadderDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsProductLadderDao.java,PmsProductLadderDao,0,1,3,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsProductLadderDao.java,com.macro.mall.dao.PmsProductLadderDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsProductVertifyRecordDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsProductVertifyRecordDao.java,PmsProductVertifyRecordDao,0,1,3,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsProductVertifyRecordDao.java,com.macro.mall.dao.PmsProductVertifyRecordDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsSkuStockDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsSkuStockDao.java,PmsSkuStockDao,0,2,6,2
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\PmsSkuStockDao.java,com.macro.mall.dao.PmsSkuStockDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsCouponDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsCouponDao.java,SmsCouponDao,0,1,3,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsCouponDao.java,com.macro.mall.dao.SmsCouponDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsCouponProductCategoryRelationDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsCouponProductCategoryRelationDao.java,SmsCouponProductCategoryRelationDao,0,1,3,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsCouponProductCategoryRelationDao.java,com.macro.mall.dao.SmsCouponProductCategoryRelationDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsCouponProductRelationDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsCouponProductRelationDao.java,SmsCouponProductRelationDao,0,1,3,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsCouponProductRelationDao.java,com.macro.mall.dao.SmsCouponProductRelationDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsFlashPromotionProductRelationDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsFlashPromotionProductRelationDao.java,SmsFlashPromotionProductRelationDao,0,1,3,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\SmsFlashPromotionProductRelationDao.java,com.macro.mall.dao.SmsFlashPromotionProductRelationDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\UmsAdminRoleRelationDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\UmsAdminRoleRelationDao.java,UmsAdminRoleRelationDao,0,4,12,4
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\UmsAdminRoleRelationDao.java,com.macro.mall.dao.UmsAdminRoleRelationDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\UmsRoleDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\UmsRoleDao.java,UmsRoleDao,0,3,9,3
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dao\UmsRoleDao.java,com.macro.mall.dao.UmsRoleDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\BucketPolicyConfigDto.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\BucketPolicyConfigDto.java,com.macro.mall.dto.BucketPolicyConfigDto,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\BucketPolicyConfigDto.java,com.macro.mall.dto.BucketPolicyConfigDto$Statement,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\MinioUploadDto.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\MinioUploadDto.java,com.macro.mall.dto.MinioUploadDto,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsMoneyInfoParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsMoneyInfoParam.java,com.macro.mall.dto.OmsMoneyInfoParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsOrderDeliveryParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsOrderDeliveryParam.java,com.macro.mall.dto.OmsOrderDeliveryParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsOrderDetail.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsOrderDetail.java,com.macro.mall.dto.OmsOrderDetail,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsOrderQueryParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsOrderQueryParam.java,com.macro.mall.dto.OmsOrderQueryParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsOrderReturnApplyResult.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsOrderReturnApplyResult.java,com.macro.mall.dto.OmsOrderReturnApplyResult,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsReceiverInfoParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsReceiverInfoParam.java,com.macro.mall.dto.OmsReceiverInfoParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsReturnApplyQueryParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsReturnApplyQueryParam.java,com.macro.mall.dto.OmsReturnApplyQueryParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsUpdateStatusParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OmsUpdateStatusParam.java,com.macro.mall.dto.OmsUpdateStatusParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OssCallbackParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OssCallbackParam.java,com.macro.mall.dto.OssCallbackParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OssCallbackResult.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OssCallbackResult.java,com.macro.mall.dto.OssCallbackResult,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OssPolicyResult.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\OssPolicyResult.java,com.macro.mall.dto.OssPolicyResult,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsBrandParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsBrandParam.java,com.macro.mall.dto.PmsBrandParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductAttributeCategoryItem.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductAttributeCategoryItem.java,com.macro.mall.dto.PmsProductAttributeCategoryItem,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductAttributeParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductAttributeParam.java,com.macro.mall.dto.PmsProductAttributeParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductCategoryParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductCategoryParam.java,com.macro.mall.dto.PmsProductCategoryParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductCategoryWithChildrenItem.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductCategoryWithChildrenItem.java,com.macro.mall.dto.PmsProductCategoryWithChildrenItem,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductParam.java,com.macro.mall.dto.PmsProductParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductQueryParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductQueryParam.java,com.macro.mall.dto.PmsProductQueryParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductResult.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\PmsProductResult.java,com.macro.mall.dto.PmsProductResult,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\ProductAttrInfo.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\ProductAttrInfo.java,com.macro.mall.dto.ProductAttrInfo,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\SmsCouponParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\SmsCouponParam.java,com.macro.mall.dto.SmsCouponParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\SmsFlashPromotionProduct.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\SmsFlashPromotionProduct.java,com.macro.mall.dto.SmsFlashPromotionProduct,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\SmsFlashPromotionSessionDetail.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\SmsFlashPromotionSessionDetail.java,com.macro.mall.dto.SmsFlashPromotionSessionDetail,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\UmsAdminLoginParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\UmsAdminLoginParam.java,com.macro.mall.dto.UmsAdminLoginParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\UmsAdminParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\UmsAdminParam.java,com.macro.mall.dto.UmsAdminParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\UmsMenuNode.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\UmsMenuNode.java,com.macro.mall.dto.UmsMenuNode,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\UpdateAdminPasswordParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\dto\UpdateAdminPasswordParam.java,com.macro.mall.dto.UpdateAdminPasswordParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\CmsPrefrenceAreaService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\CmsPrefrenceAreaService.java,CmsPrefrenceAreaService,0,1,3,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\CmsPrefrenceAreaService.java,com.macro.mall.service.CmsPrefrenceAreaService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\CmsSubjectService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\CmsSubjectService.java,CmsSubjectService,0,2,6,2
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\CmsSubjectService.java,com.macro.mall.service.CmsSubjectService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsCompanyAddressService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsCompanyAddressService.java,OmsCompanyAddressService,0,1,3,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsCompanyAddressService.java,com.macro.mall.service.OmsCompanyAddressService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsOrderReturnApplyService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsOrderReturnApplyService.java,OmsOrderReturnApplyService,0,4,12,4
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsOrderReturnApplyService.java,com.macro.mall.service.OmsOrderReturnApplyService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsOrderReturnReasonService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsOrderReturnReasonService.java,OmsOrderReturnReasonService,0,6,18,6
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsOrderReturnReasonService.java,com.macro.mall.service.OmsOrderReturnReasonService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsOrderService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsOrderService.java,OmsOrderService,0,8,24,8
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsOrderService.java,com.macro.mall.service.OmsOrderService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsOrderSettingService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-admin\src\main\java\com\macro\mall\service\OmsOrderSettingService.java,OmsOrderSettingService,0,2,6,2
